Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
117 ST & 80A AVE,Property damage only,DELTA,2017,1,49.149639,-122.898599
117 ST & 82 AVE,Property damage only,DELTA,2017,1,49.152242,-122.898446
117A ST & 88A AVE,Property damage only,DELTA,2017,1,49.164041,-122.897382
118 ST & 71A AVE,Property damage only,DELTA,2017,1,49.133219,-122.896015
118 ST & 75A AVE,Property damage only,DELTA,2017,1,49.140155,-122.895885
118 ST & 82A AVE,Property damage only,DELTA,2017,1,49.15298,-122.895961
118 ST & 83 AVE,Property damage only,DELTA,2017,1,49.154431,-122.89599
118A ST & 77A AVE,Property damage only,DELTA,2017,1,49.143932,-122.894601
118A ST & 79A AVE,Property damage only,DELTA,2017,1,49.147722,-122.894485
119 ST & 80 AVE,Property damage only,DELTA,2017,1,49.14859,-122.893646
119 ST & 88 AVE,Property damage only,DELTA,2017,1,49.163212,-122.892724
119A ST & 78 AVE,Property damage only,DELTA,2017,1,49.144954,-122.891764
12 AVE & BAYVIEW DR,Property damage only,DELTA,2017,1,49.0247,-123.08941
120 ST,Property damage only,DELTA,2017,1,49.150457,-122.890448
120 ST & 56 AVE,Property damage only,DELTA,2017,1,49.104708,-122.890396
120 ST & 95A AVE,Property damage only,DELTA,2017,1,49.1761,-122.890182
120 ST & BOUNDARY PARK GATE & SUNWOOD DR,Property damage only,DELTA,2017,1,49.112901,-122.890417
120 ST & HOLT RD,Property damage only,DELTA,2017,1,49.169177,-122.890278
120 ST & NEW MCLELLAN RD,Property damage only,DELTA,2017,1,49.102689,-122.890307
16 AVE & 57 ST,Property damage only,DELTA,2017,1,49.031997,-123.065769
16 AVE & BEACH GROVE RD,Property damage only,DELTA,2017,1,49.031928,-123.055343
27B AVE & 41B ST & SALISH SEA WAY & TURNING LANE,Property damage only,DELTA,2017,1,49.052881,-123.110107
28 AVE & 53 ST,Property damage only,DELTA,2017,1,49.053868,-123.076903
28 AVE & 64 ST,Property damage only,DELTA,2017,1,49.053699,-123.046372
28 AVE OVERPASS & HWY 17 & HWY 17A & HWY 17A OFFRAMP,Property damage only,DELTA,2017,1,49.05381,-123.057206
3 AVE & 66 ST,Property damage only,DELTA,2017,1,49.008433,-123.041106
33A AVE & 34 ST,Property damage only,DELTA,2017,1,49.063972,-123.130558
36 AVE & ARTHUR DR,Property damage only,DELTA,2017,1,49.068493,-123.077666
44 AVE & 48B ST,Property damage only,DELTA,2017,1,49.08294,-123.088777
44 AVE & 49 ST,Property damage only,DELTA,2017,1,49.082921,-123.087687
44 AVE & 57 ST & HARVEST DR,Property damage only,DELTA,2017,1,49.084118,-123.065524
44 AVE & LYNN PL & MASSEY DR,Property damage only,DELTA,2017,1,49.082946,-123.079232
45 AVE & 46A ST,Property damage only,DELTA,2017,1,49.085207,-123.095116
45 AVE & GARRY ST,Property damage only,DELTA,2017,1,49.085166,-123.087089
47A AVE & 51 ST,Property damage only,DELTA,2017,1,49.089385,-123.082743
47A AVE & 55B ST,Property damage only,DELTA,2017,1,49.08876,-123.068849
48 AVE & BRIDGE ST & GARRY ST,Property damage only,DELTA,2017,1,49.090154,-123.086773
48 AVE & ELLIOTT ST,Property damage only,DELTA,2017,1,49.090543,-123.082618
48 ST & HWY 17,Property damage only,DELTA,2017,1,49.032139,-123.090897
48A AVE & 58 ST,Property damage only,DELTA,2017,1,49.090699,-123.062622
48B AVE & 57 ST,Property damage only,DELTA,2017,1,49.091392,-123.065259
51 AVE & 57 ST,Property damage only,DELTA,2017,1,49.095786,-123.06521
52 ST & 5B AVE & TRALEE CRES,Property damage only,DELTA,2017,1,49.012776,-123.079672
52 ST & IMPERIAL GATE,Property damage only,DELTA,2017,1,49.034334,-123.079652
52 ST & SPRINGS BLVD & SPYGLASS CRES,Property damage only,DELTA,2017,1,49.032011,-123.079724
53 ST & 53A ST & 8A AVE,Property damage only,DELTA,2017,1,49.018072,-123.07673
53 ST & 6 AVE,Property damage only,DELTA,2017,1,49.013645,-123.076936
53 ST & CENTRAL AVE & LINDEN DR,Property damage only,DELTA,2017,1,49.094899,-123.075831
56 ST & MORNINGSIDE DR & TIMBERVALLEY RD,Property damage only,DELTA,2017,1,49.00733,-123.068666
56 ST & VIEW CRES & MALL ACCESS,Property damage only,DELTA,2017,1,49.027466,-123.068688
57 ST & GROVE AVE,Property damage only,DELTA,2017,1,49.095064,-123.065224
57A ST & CRESCENT DR,Property damage only,DELTA,2017,1,49.097725,-123.063633
57B ST & DELTAPORT WAY & TURNING LANE,Property damage only,DELTA,2017,1,49.059641,-123.063362
62B ST & RIVER RD,Property damage only,DELTA,2017,1,49.126246,-123.04956
64 AVE & KNIGHT DR,Property damage only,DELTA,2017,1,49.119416,-122.903147
64 AVE & SUMMIT CRES,Property damage only,DELTA,2017,1,49.119464,-122.90147
64 ST & BRODIE RD,Property damage only,DELTA,2017,1,49.093088,-123.04622
64 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,1,49.090134,-123.046243
72 AVE & BLAKE DR,Property damage only,DELTA,2017,1,49.133904,-122.917347
72 AVE & BREWSTER DR W,Property damage only,DELTA,2017,1,49.133974,-122.899545
72 AVE & YORK CRES,Property damage only,DELTA,2017,1,49.133878,-122.916283
72 ST & CHURCHILL ST,Property damage only,DELTA,2017,1,49.082385,-123.024113
72 ST & HWY 17,Property damage only,DELTA,2017,1,49.123235,-123.023799
72 ST & HWY 99,Property damage only,DELTA,2017,1,49.093942,-123.019084
72 ST & VANTAGE WAY,Property damage only,DELTA,2017,1,49.135763,-123.024841
72 ST OFFRAMP & HWY 99,Property damage only,DELTA,2017,1,49.095344,-123.026296
78A AVE & SWANSON DR,Property damage only,DELTA,2017,1,49.145261,-122.908235
7A AVE & ENGLISH BLUFF RD & GLENWOOD DR,Property damage only,DELTA,2017,1,49.016356,-123.091823
80 ST & VANTAGE WAY,Property damage only,DELTA,2017,1,49.142592,-123.001616
82 AVE & WADHAM DR,Property damage only,DELTA,2017,1,49.152237,-122.921467
84 AVE & BROOKE RD,Property damage only,DELTA,2017,1,49.156053,-122.9208
88 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,1,49.089931,-122.979476
90 AVE & FIRCREST DR,Property damage only,DELTA,2017,1,49.166853,-122.895665
90 AVE & RIVER RD,Property damage only,DELTA,2017,1,49.168335,-122.915564
92A AVE & HARDY RD,Property damage only,DELTA,2017,1,49.171836,-122.912473
92A AVE & RIVER RD,Property damage only,DELTA,2017,1,49.172371,-122.915855
ADMIRAL BLVD & ADMIRAL WAY,Property damage only,DELTA,2017,1,49.112547,-123.072975
ADMIRAL WAY & FERRY RD,Property damage only,DELTA,2017,1,49.111997,-123.078028
ALDRICH RD & RIVER WAY,Property damage only,DELTA,2017,1,49.146608,-122.990195
ANNACIS PKY & DERWENT WAY,Property damage only,DELTA,2017,1,49.184344,-122.930954
ANNANCE CRT & DERWENT WAY,Property damage only,DELTA,2017,1,49.169218,-122.940502
AUDLEY BLVD & CLIVEDEN AVE,Property damage only,DELTA,2017,1,49.177097,-122.935234
AUDLEY BLVD & DERWENT WAY,Property damage only,DELTA,2017,1,49.175862,-122.932506
BELGRAVE WAY & CLIVEDEN AVE,Property damage only,DELTA,2017,1,49.175863,-122.937818
BERG RD & RIVER RD,Property damage only,DELTA,2017,1,49.140935,-123.011488
BRIDGE ST & ELLIOTT ST & WESTMINSTER AVE,Property damage only,DELTA,2017,1,49.091919,-123.084237
BRIDLINGTON DR & SCARBOROUGH DR,Property damage only,DELTA,2017,1,49.143194,-122.916386
BROOKE RD & RIVER RD,Property damage only,DELTA,2017,1,49.165304,-122.926442
CALDEW ST & DERWENT WAY,Property damage only,DELTA,2017,1,49.177711,-122.93106
CANOE PASS WAY & SALISH SEA DR,Property damage only,DELTA,2017,1,49.040195,-123.090286
CARLETON CRT & CLIVEDEN AVE,Property damage only,DELTA,2017,1,49.168588,-122.958868
CARRIAGE PL & SUNWOOD DR,Property damage only,DELTA,2017,1,49.122517,-122.892989
CENTRE ST & DUNLOP RD & GLENROSE DR,Property damage only,DELTA,2017,1,49.154359,-122.934773
CENTRE ST & MAIN ST,Property damage only,DELTA,2017,1,49.156674,-122.938209
CENTRE ST & SKAGIT DR,Property damage only,DELTA,2017,1,49.155319,-122.936194
CHATEAU WYND & NICHOLSON RD,Property damage only,DELTA,2017,1,49.128804,-122.893025
CLIVEDEN AVE & DERWENT WAY,Property damage only,DELTA,2017,1,49.161637,-122.972234
CLIVEDEN AVE & FOSTERS WAY,Property damage only,DELTA,2017,1,49.163616,-122.971964
COMMONWEALTH CRES & LYON RD,Property damage only,DELTA,2017,1,49.128976,-122.906997
COUGAR CRT & LYON RD,Property damage only,DELTA,2017,1,49.125723,-122.897012
CRAWFORD DR & GARFIELD DR,Property damage only,DELTA,2017,1,49.138357,-122.917319
DEAS ISLAND RD & RIVER RD & TURNING LANE,Property damage only,DELTA,2017,1,49.127216,-123.049455
DELTAPORT WAY & DELTAPORT WAY OFFRAMP & DELTAPORT WAY ONRAMP & HWY 17 & HWY 17A & HWY 17A OFFRAMP,Property damage only,DELTA,2017,1,49.058799,-123.056278
DELTAPORT WAY ONRAMP & HWY 17,Property damage only,DELTA,2017,1,49.059427,-123.053678
DERWENT WAY & EATON WAY,Property damage only,DELTA,2017,1,49.16236,-122.961778
DUNCAN DR & WHITCOMB PL,Property damage only,DELTA,2017,1,49.028318,-123.059919
DUNLOP RD & HARROGATE DR & TERRACE DR,Property damage only,DELTA,2017,1,49.158996,-122.928091
ELLIOTT ST & TRENANT ST,Property damage only,DELTA,2017,1,49.092384,-123.084936
ENGLISH BLUFF RD & NIXON AVE,Property damage only,DELTA,2017,1,49.005359,-123.089417
FABER CRES & HAMLIN DR,Property damage only,DELTA,2017,1,49.123648,-122.917344
FERRY RD & RIVER RD,Property damage only,DELTA,2017,1,49.098463,-123.079515
GARRETT DR & WARWICK RD,Property damage only,DELTA,2017,1,49.140793,-122.918593
HARVEST DR & MOUNTAIN VIEW BLVD & TURNING LANE,Property damage only,DELTA,2017,1,49.084889,-123.064246
HONEYMAN ST & PROGRESS WAY,Property damage only,DELTA,2017,1,49.134312,-123.019152
HOPCOTT RD & TILBURY RD,Property damage only,DELTA,2017,1,49.139988,-123.028053
HORNBY DR & HWY 10 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP,Property damage only,DELTA,2017,1,49.089536,-122.962835
HWY 17 & SALISH SEA DR,Property damage only,DELTA,2017,1,49.032646,-123.089841
HWY 17 OFFRAMP & HWY 99 OFFRAMP,Property damage only,DELTA,2017,1,49.095841,-123.028294
HWY 99 OFFRAMP & LADNER TRUNK RD,Property damage only,DELTA,2017,1,49.090065,-123.024514
JAMES PL & RIVER RD,Property damage only,DELTA,2017,1,49.167582,-122.916407
LYON RD & TODD PL,Property damage only,DELTA,2017,1,49.125671,-122.895985
MAIN ST & TERRACE DR,Property damage only,DELTA,2017,1,49.160164,-122.929819
MCNEELYS WAY & RIVER RD,Property damage only,DELTA,2017,1,49.096076,-123.081796
NICHOLSON RD & WADE RD,Property damage only,DELTA,2017,1,49.124145,-122.894908
PROGRESS WAY & VENTURE ST,Property damage only,DELTA,2017,1,49.133531,-123.022349
RIDGECREST DR & SUMMIT CRES,Property damage only,DELTA,2017,1,49.121676,-122.897179
RIVER RD & RUSSELL DR,Property damage only,DELTA,2017,1,49.166768,-122.917316
RIVER RD & WEBSTER RD,Property damage only,DELTA,2017,1,49.149365,-122.996159
RUSSELL DR & WATSON DR,Property damage only,DELTA,2017,1,49.16609,-122.915988
SOUTHRIDGE RD & WESTVIEW DR,Property damage only,DELTA,2017,1,49.130789,-122.918759
UNDERHILL DR & WILSON DR,Property damage only,DELTA,2017,1,49.015673,-123.084581
110 ST & 82 AVE,Property damage only,DELTA,2017,2,49.152237,-122.918108
112 ST & 90 AVE,Property damage only,DELTA,2017,2,49.16783,-122.912344
114 ST & 80 AVE,Property damage only,DELTA,2017,2,49.148632,-122.906992
114 ST & 84 AVE,Property damage only,DELTA,2017,2,49.155967,-122.906954
116 ST & 75A AVE,Property damage only,DELTA,2017,2,49.140126,-122.901402
116 ST & 83 AVE,Property damage only,DELTA,2017,2,49.154118,-122.901502
116 ST & 86 AVE,Property damage only,DELTA,2017,2,49.159564,-122.902143
116 ST & 88 AVE,Property damage only,DELTA,2017,2,49.163254,-122.90214
118A ST & 88 AVE,Property damage only,DELTA,2017,2,49.163228,-122.894602
12 AVE & 53A ST,Property damage only,DELTA,2017,2,49.0247,-123.075471
12 AVE & ENGLISH BLUFF RD,Property damage only,DELTA,2017,2,49.024723,-123.090828
120 ST & 85 AVE,Property damage only,DELTA,2017,2,49.157419,-122.890372
14 AVE & 56 ST,Property damage only,DELTA,2017,2,49.028366,-123.068678
4 AVE & 56 ST & SOUTHLANDS RD,Property damage only,DELTA,2017,2,49.010096,-123.068646
47A AVE & DELTA ST,Property damage only,DELTA,2017,2,49.089248,-123.085023
48 AVE & DELTA ST,Property damage only,DELTA,2017,2,49.090138,-123.085006
53 ST & ARTHUR DR & DELTAPORT WAY,Property damage only,DELTA,2017,2,49.059587,-123.0769
56 ST & 6 AVE,Property damage only,DELTA,2017,2,49.013768,-123.068623
56 ST & SHERWOOD BLVD,Property damage only,DELTA,2017,2,49.003077,-123.068661
60 AVE & RIVER RD,Property damage only,DELTA,2017,2,49.114683,-123.06177
64 AVE & SUNWOOD DR,Property damage only,DELTA,2017,2,49.119366,-122.893165
66 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,2,49.090147,-123.040406
72 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,2,49.090063,-123.024078
76 ST & PROGRESS WAY,Property damage only,DELTA,2017,2,49.135709,-123.013417
76 ST & RIVER RD & ROSS RD,Property damage only,DELTA,2017,2,49.14006,-123.013862
80 ST & HUSTON RD & RIVER WAY,Property damage only,DELTA,2017,2,49.14485,-123.001594
82 ST & RIVER WAY,Property damage only,DELTA,2017,2,49.145605,-122.996415
84 AVE & DELSOM CRES,Property damage only,DELTA,2017,2,49.156066,-122.923605
96 ST & HWY 91 CONN & RIVER RD & TURNING LANE,Property damage only,DELTA,2017,2,49.152882,-122.956188
ADMIRAL BLVD & RIVER RD & WESTMINSTER AVE,Property damage only,DELTA,2017,2,49.104248,-123.072369
ALEX FRASER BRIDGE & HWY 91 & NORDEL CRT,Property damage only,DELTA,2017,2,49.149483,-122.938367
BROOKE RD & DUNLOP RD,Property damage only,DELTA,2017,2,49.162458,-122.922494
CENTRE ST & RIVER RD,Property damage only,DELTA,2017,2,49.157604,-122.939526
DELTAPORT WAY & DELTAPORT WAY ONRAMP & HWY 17A & HWY 17A OFFRAMP,Property damage only,DELTA,2017,2,49.059398,-123.057192
DELTAPORT WAY & HWY 17A OFFRAMP,Property damage only,DELTA,2017,2,49.059477,-123.058194
DELWOOD DR & RIVER RD,Property damage only,DELTA,2017,2,49.16303,-122.931308
DERWENT PL & DERWENT WAY,Property damage only,DELTA,2017,2,49.163546,-122.948775
HUSTON RD & RIVER RD,Property damage only,DELTA,2017,2,49.145071,-123.003446
HWY 17 & HWY 99 OFFRAMP & LADNER TRUNK RD,Property damage only,DELTA,2017,2,49.090065,-123.0246
HWY 17 & UNSIGNED,Property damage only,DELTA,2017,2,49.092905,-123.025392
HWY 17A & HWY 17A ONRAMP,Property damage only,DELTA,2017,2,49.107576,-123.055738
HWY 91 & HWY 91 OFFRAMP & HWY 99,Property damage only,DELTA,2017,2,49.092117,-122.893899
HWY 99 & HWY 99 OFFRAMP,Property damage only,DELTA,2017,2,49.094719,-123.023081
KITTSON PKY & MCKENZIE DR,Property damage only,DELTA,2017,2,49.118849,-122.910334
KITTSON PKY & WESTVIEW DR,Property damage only,DELTA,2017,2,49.118996,-122.922793
LINDEN DR & WESTMINSTER AVE,Property damage only,DELTA,2017,2,49.09586,-123.079739
LYON RD & NICHOLSON RD,Property damage only,DELTA,2017,2,49.125673,-122.894899
MACDONALD RD & TILBURY RD,Property damage only,DELTA,2017,2,49.137005,-123.034793
112 ST & 88 AVE,Property damage only,DELTA,2017,3,49.163335,-122.912359
116 ST & 84 AVE,Property damage only,DELTA,2017,3,49.155908,-122.901523
116 ST & 85 AVE,Property damage only,DELTA,2017,3,49.158061,-122.902143
118 ST & 72 AVE,Property damage only,DELTA,2017,3,49.134017,-122.896009
118 ST & 82 AVE,Property damage only,DELTA,2017,3,49.152238,-122.895956
120 ST & MALL ACCESS,Property damage only,DELTA,2017,3,49.13252,-122.890367
28 AVE & 56 ST,Property damage only,DELTA,2017,3,49.05383,-123.06862
34B AVE & ARTHUR DR,Property damage only,DELTA,2017,3,49.0661,-123.077582
54A ST & LADNER TRUNK RD,Property damage only,DELTA,2017,3,49.090219,-123.072347
64 AVE & MCKENZIE DR,Property damage only,DELTA,2017,3,49.119337,-122.910354
64 ST & DELTAPORT WAY OFFRAMP & DELTAPORT WAY ONRAMP & HWY 17 & SERVICE ROAD OFFRAMP,Property damage only,DELTA,2017,3,49.059494,-123.046653
70 AVE & NICHOLSON RD,Property damage only,DELTA,2017,3,49.130348,-122.893617
72 ST & PROGRESS WAY,Property damage only,DELTA,2017,3,49.133368,-123.023788
80 ST & 80TH ST OFFRAMP & LADNER TRUNK RD,Property damage only,DELTA,2017,3,49.089981,-123.001708
96 ST & RIVER RD,Property damage only,DELTA,2017,3,49.153102,-122.956964
BROWN ST & PROGRESS WAY,Property damage only,DELTA,2017,3,49.135029,-123.016215
HWY 17 & HWY 99 OFFRAMP,Property damage only,DELTA,2017,3,49.095626,-123.026659
HWY 91 & HWY 91 ONRAMP & HWY 91A & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Property damage only,DELTA,2017,3,49.177173,-122.96069
LADNER TRUNK RD & LINDEN DR,Property damage only,DELTA,2017,3,49.090217,-123.071761
NORDEL WAY & SHEPHERD WAY,Property damage only,DELTA,2017,3,49.16163,-122.917383
114A ST & 72 AVE,Property damage only,DELTA,2017,4,49.133922,-122.905442
115 ST & 72 AVE,Property damage only,DELTA,2017,4,49.13393,-122.904184
116 ST & 80 AVE,Property damage only,DELTA,2017,4,49.148612,-122.901433
120 ST & 90 AVE,Property damage only,DELTA,2017,4,49.166821,-122.890365
120 ST & 95 AVE & MALL ACCESS,Property damage only,DELTA,2017,4,49.175047,-122.890195
41B ST & DELTAPORT WAY,Property damage only,DELTA,2017,4,49.058949,-123.109934
44 AVE & ARTHUR DR,Property damage only,DELTA,2017,4,49.083078,-123.077962
52A ST & LADNER TRUNK RD,Property damage only,DELTA,2017,4,49.090238,-123.078426
53 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,4,49.090221,-123.075847
64 AVE & WADE RD,Property damage only,DELTA,2017,4,49.119407,-122.895981
68 ST & MACDONALD RD & RIVER RD,Property damage only,DELTA,2017,4,49.135422,-123.034012
76 ST & VANTAGE WAY,Property damage only,DELTA,2017,4,49.138641,-123.013421
CENTRAL AVE & LADNER TRUNK RD,Property damage only,DELTA,2017,4,49.090251,-123.080991
NORDEL WAY & SWENSON WAY,Property damage only,DELTA,2017,4,49.151503,-122.943374
104 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,5,49.095772,-122.935026
112 ST & 80 AVE,Property damage only,DELTA,2017,5,49.148641,-122.91253
113 ST & 72 AVE,Property damage only,DELTA,2017,5,49.133905,-122.908397
116 ST & 90 AVE,Property damage only,DELTA,2017,5,49.166891,-122.90187
12 AVE & 52 ST,Property damage only,DELTA,2017,5,49.0247,-123.079766
120 ST & 68 AVE,Property damage only,DELTA,2017,5,49.126719,-122.890371
120 ST & 76A AVE,Property damage only,DELTA,2017,5,49.142295,-122.890367
52 ST & CANOE PASS WAY,Property damage only,DELTA,2017,5,49.041396,-123.079711
62 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,5,49.090166,-123.051145
CHESTER RD & DERWENT WAY,Property damage only,DELTA,2017,5,49.167257,-122.943384
CLIVEDEN AVE & EATON WAY,Property damage only,DELTA,2017,5,49.166149,-122.964649
112 ST & 82 AVE,Property damage only,DELTA,2017,6,49.152231,-122.912455
120 ST,Property damage only,DELTA,2017,6,49.128911,-122.890372
47A AVE & ARTHUR DR & ELLIOTT ST & LADNER TRUNK RD,Property damage only,DELTA,2017,6,49.090025,-123.082032
72 ST & HOPCOTT RD & RIVER RD,Property damage only,DELTA,2017,6,49.136998,-123.025721
ALEX FRASER BRIDGE & HWY 17 & RIVER RD,Property damage only,DELTA,2017,6,49.156556,-122.941449
HARVEST DR & LADNER TRUNK RD,Property damage only,DELTA,2017,6,49.090195,-123.062988
18 AVE & 56 ST,Property damage only,DELTA,2017,7,49.035294,-123.068621
55B ST & LADNER TRUNK RD,Property damage only,DELTA,2017,7,49.090932,-123.068475
72 ST & 72 ST OFFRAMP & BURNS DR & HWY 17 & HWY 17 OFFRAMP & HWY 17A OFFRAMP & HWY 99 & HWY 99 OFFRAMP,Property damage only,DELTA,2017,7,49.09531,-123.026444
92 ST & RIVER RD & TURNING LANE,Property damage only,DELTA,2017,7,49.154756,-122.968446
HWY 17 & HWY 17A OFFRAMP,Property damage only,DELTA,2017,7,49.052747,-123.057231
NORDEL CRT & NORDEL WAY & RIVER WAY,Property damage only,DELTA,2017,7,49.149164,-122.943319
72 ST OFFRAMP & HWY 17 & HWY 17 OFFRAMP,Property damage only,DELTA,2017,8,49.095437,-123.026482
96 ST & HWY 10 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP,Property damage only,DELTA,2017,8,49.091581,-122.957165
BROOKE RD & NORDEL WAY,Property damage only,DELTA,2017,8,49.160449,-122.921537
112 ST & 84 AVE,Property damage only,DELTA,2017,9,49.156046,-122.912377
116 ST & 92 AVE,Property damage only,DELTA,2017,9,49.170575,-122.901261
120 ST & 93A AVE,Property damage only,DELTA,2017,9,49.172969,-122.89022
CLIVEDEN AVE & CLIVEDEN PL,Property damage only,DELTA,2017,9,49.16943,-122.956087
120 ST & 66 AVE,Property damage only,DELTA,2017,10,49.123004,-122.890373
57 ST & LADNER TRUNK RD,Property damage only,DELTA,2017,10,49.090199,-123.065273
72 AVE & WESTVIEW DR,Property damage only,DELTA,2017,10,49.133914,-122.918175
HWY 10 & HWY 10 OFFRAMP & HWY 10 ONRAMP & HWY 91 & LADNER TRUNK RD,Property damage only,DELTA,2017,10,49.102485,-122.900334
NORDEL WAY & RIVER RD,Property damage only,DELTA,2017,10,49.154251,-122.944842
116 ST & 82 AVE,Property damage only,DELTA,2017,11,49.152217,-122.901477
CHESTER RD & CLIVEDEN AVE,Property damage only,DELTA,2017,11,49.172231,-122.946975
112 ST & NORDEL WAY,Property damage only,DELTA,2017,12,49.162,-122.912393
HWY 17 & LADNER TRUNK RD,Property damage only,DELTA,2017,12,49.090066,-123.024692
116 ST & 96 AVE,Property damage only,DELTA,2017,13,49.177123,-122.901192
80 ST CONN & 80 ST CONN OFFRAMP & 80 ST CONN ONRAMP & HWY 17,Property damage only,DELTA,2017,13,49.140603,-122.995894
80 ST & 80 ST CONN & PROGRESS WAY,Property damage only,DELTA,2017,14,49.140149,-123.001581
16 AVE & 56 ST,Property damage only,DELTA,2017,16,49.032012,-123.067952
52 ST & HWY 17,Property damage only,DELTA,2017,17,49.037516,-123.079701
72 AVE & NICHOLSON RD,Property damage only,DELTA,2017,17,49.134036,-122.893649
64 AVE & 64 AVE OFFRAMP & 64 AVE ONRAMP & HWY 91 & KITSON PKY OFFRAMP & KITTSON PKY & KITTSON PKY OFFRAMP & KITTSON PKY ONRAMP,Property damage only,DELTA,2017,18,49.11947,-122.92689
ALEX FRASER BRIDGE & HWY 17,Property damage only,DELTA,2017,18,49.156572,-122.941341
116 ST & NORDEL WAY,Property damage only,DELTA,2017,19,49.16172,-122.902147
HWY 17A & LADNER TRUNK RD & TURNING LANE,Property damage only,DELTA,2017,19,49.090175,-123.056956
HWY 99 & RIVER RD,Property damage only,DELTA,2017,19,49.114086,-123.066169
112 ST & 72 AVE,Property damage only,DELTA,2017,20,49.13386,-122.91264
116 ST & 72 AVE,Property damage only,DELTA,2017,20,49.133961,-122.900947
120 ST & 86 AVE,Property damage only,DELTA,2017,20,49.159584,-122.890346
56 ST & HWY 17 & TURNING LANE,Property damage only,DELTA,2017,20,49.042875,-123.068691
120 ST & 70 AVE,Property damage only,DELTA,2017,21,49.130361,-122.890372
120 ST & 75A AVE,Property damage only,DELTA,2017,21,49.140178,-122.890375
96 ST & HWY 10 & HWY 99 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP & LADNER TRUNK RD ONRAMP,Property damage only,DELTA,2017,21,49.090494,-122.959532
120 ST & 92 AVE,Property damage only,DELTA,2017,22,49.170451,-122.890265
ALEX FRASER BRIDGE & CLIVEDEN AVE & CLIVEDEN AVE OFFRAMP & CLIVEDEN AVE ONRAMP & HWY 91,Property damage only,DELTA,2017,24,49.170914,-122.951312
HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP & HWY 99,Property damage only,DELTA,2017,25,49.092212,-122.894005
HWY 91 CONN & NORDEL WAY & WEIGH SCALE RD & TURNING LANE,Property damage only,DELTA,2017,26,49.146775,-122.943285
12 AVE & 56 ST,Property damage only,DELTA,2017,27,49.024694,-123.068667
HWY 17 & HWY 91 CONN & HWY 91 CONN OFFRAMP & HWY 91 CONN ONRAMP,Property damage only,DELTA,2017,29,49.149055,-122.953375
HWY 17A & HWY 17A OFFRAMP & HWY 99 & HWY 99 ONRAMP,Property damage only,DELTA,2017,30,49.107741,-123.055663
HWY 17 & HWY 17 OFFRAMP,Property damage only,DELTA,2017,31,49.095891,-123.02691
120 ST & 82 AVE,Property damage only,DELTA,2017,33,49.152259,-122.890381
HWY 91 & NORDEL WAY & NORDEL WAY OFFRAMP & NORDEL WAY ONRAMP & SCALE ACCESS,Property damage only,DELTA,2017,33,49.145293,-122.936786
120 ST & 84 AVE,Property damage only,DELTA,2017,34,49.155982,-122.890393
84 AVE & NORDEL WAY,Property damage only,DELTA,2017,36,49.158056,-122.926637
120 ST & 64 AVE,Property damage only,DELTA,2017,40,49.11933,-122.890416
HWY 91 & NORDEL WAY,Property damage only,DELTA,2017,45,49.145309,-122.936661
120 ST & NORDEL WAY,Property damage only,DELTA,2017,47,49.162019,-122.890338
120 ST & 96 AVE,Property damage only,DELTA,2017,49,49.177142,-122.890164
120 ST & 88 AVE,Property damage only,DELTA,2017,51,49.163208,-122.890341
120 ST & 58 AVE & HWY 10 & TURNING LANE,Property damage only,DELTA,2017,56,49.108236,-122.890432
72 AVE & 72 AVE OFFRAMP & 72 AVE ONRAMP & HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP,Property damage only,DELTA,2017,60,49.133851,-122.927507
120 ST & 80 AVE,Property damage only,DELTA,2017,63,49.1486,-122.890378
120 ST & 72 AVE,Property damage only,DELTA,2017,89,49.134037,-122.890359
1 AVE & 56 ST,Property damage only,DELTA,2018,1,49.00446,-123.068649
10 AVE & 54A ST,Property damage only,DELTA,2018,1,49.022006,-123.072777
10 AVE & 56 ST,Property damage only,DELTA,2018,1,49.02104,-123.068656
109B ST & 84 AVE,Property damage only,DELTA,2018,1,49.156055,-122.918863
110 ST & 82 AVE,Property damage only,DELTA,2018,1,49.152237,-122.918108
111B ST & 81 AVE,Property damage only,DELTA,2018,1,49.150662,-122.913594
112 ST & 72A AVE,Property damage only,DELTA,2018,1,49.134687,-122.912646
112 ST & BRIDLINGTON DR,Property damage only,DELTA,2018,1,49.142509,-122.9126
112 ST & GLENBROOK PL,Property damage only,DELTA,2018,1,49.138909,-122.912631
112 ST & HWY 99,Property damage only,DELTA,2018,1,49.091443,-122.912569
113 ST & 88 AVE,Property damage only,DELTA,2018,1,49.163319,-122.909214
113A ST & 90 AVE,Property damage only,DELTA,2018,1,49.166892,-122.908115
