Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
GILPIN ST & MOSCROP ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,2,49.241861,-122.988999
GILPIN ST & WILLINGDON AVE,Property damage only,BURNABY,2016,2,49.241756,-123.00338
GOVERNMENT ST & HORNE ST,Property damage only,BURNABY,2016,2,49.249031,-122.907694
GRANGE ST & HALLEY AVE,Property damage only,BURNABY,2016,2,49.232848,-123.008825
GRAY AVE & RUMBLE ST,Property damage only,BURNABY,2016,2,49.214831,-122.999425
HEDLEY AVE & RUMBLE ST,Property damage only,BURNABY,2016,2,49.214685,-122.967382
HOLDOM AVE & KITCHENER ST,Property damage only,BURNABY,2016,2,49.271619,-122.981158
HOLDOM AVE & PANDORA ST,Property damage only,BURNABY,2016,2,49.282552,-122.980904
HOLMES ST & SAPPERTON AVE,Property damage only,BURNABY,2016,2,49.235325,-122.90006
INGLETON AVE & KINCAID ST,Property damage only,BURNABY,2016,2,49.248821,-123.017437
JOFFRE AVE & MARINE DR,Property damage only,BURNABY,2016,2,49.208129,-123.020311
KEMP ST & WILLINGDON AVE,Property damage only,BURNABY,2016,2,49.229311,-123.00587
KINCAID ST & LEDGER AVE & NORLAND AVE,Property damage only,BURNABY,2016,2,49.248312,-122.974678
KINCAID ST & TEAL AVE,Property damage only,BURNABY,2016,2,49.248393,-122.982236
KINGSWAY & RANDOLPH AVE,Property damage only,BURNABY,2016,2,49.220271,-122.973476
KINGSWAY & RUSSELL AVE,Property damage only,BURNABY,2016,2,49.221812,-122.978935
KINGSWAY & STATION ST,Property damage only,BURNABY,2016,2,49.228866,-123.000776
KINGSWAY & TURNING LANE,Property damage only,BURNABY,2016,2,49.226873,-122.994674
LAUREL ST & SMITH AVE,Property damage only,BURNABY,2016,2,49.254174,-123.019785
LOUGHEED HWY & UNDERHILL AVE & TURNING LANE,Property damage only,BURNABY,2016,2,49.254195,-122.927712
MADISON AVE & PARKER ST,Property damage only,BURNABY,2016,2,49.275614,-123.008726
MADISON AVE & WILLIAM ST,Property damage only,BURNABY,2016,2,49.273812,-123.00876
MANOR ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,2,49.257109,-122.988975
MARINE DR & SUSSEX AVE,Property damage only,BURNABY,2016,2,49.209152,-123.004976
MARINE WAY & ROSEBERRY AVE,Property damage only,BURNABY,2016,2,49.205478,-123.015175
MEADOW AVE & NORTH FRASER WAY,Property damage only,BURNABY,2016,2,49.195258,-122.969113
NEWTON ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,2,49.226924,-122.988935
NORTH FRASER WAY & WIGGINS ST,Property damage only,BURNABY,2016,2,49.191252,-122.975824
OAKDALE RD & OAKLAND ST & SELMA AVE,Property damage only,BURNABY,2016,2,49.229613,-122.985713
PARKER ST & ROSSER AVE,Property damage only,BURNABY,2016,2,49.275598,-123.006004
PATTERSON AVE & WILLINGDON EXTENSION,Property damage only,BURNABY,2016,2,49.223401,-123.01206
PENDER ST & ROSSER AVE,Property damage only,BURNABY,2016,2,49.280095,-123.005908
ROYAL OAK AVE & SANDERS ST,Property damage only,BURNABY,2016,2,49.227918,-122.988939
RUMBLE ST & SUSSEX AVE,Property damage only,BURNABY,2016,2,49.214841,-123.004922
SMITH AVE & SUNSET ST,Property damage only,BURNABY,2016,2,49.249709,-123.019818
SMITH ST & WILLINGDON AVE,Property damage only,BURNABY,2016,2,49.25361,-123.004206
SPERLING AVE & SPERLING AVE OFFRAMP & WINSTON ST,Property damage only,BURNABY,2016,2,49.258406,-122.964618
SUSSEX AVE & UNNAMED LANE,Property damage only,BURNABY,2016,2,49.229683,-122.998037
10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,Property damage only,BURNABY,2016,3,49.210918,-122.942558
11TH AVE & 6TH ST,Property damage only,BURNABY,2016,3,49.219731,-122.928574
13TH AVE & ARMSTRONG AVE & CUMBERLAND ST,Property damage only,BURNABY,2016,3,49.229724,-122.915145
13TH AVE & KINGSWAY,Property damage only,BURNABY,2016,3,49.215632,-122.941179
14TH AVE & CANADA WAY,Property damage only,BURNABY,2016,3,49.220056,-122.935711
15TH AVE & 6TH ST,Property damage only,BURNABY,2016,3,49.222528,-122.932091
16TH AVE & KINGSWAY,Property damage only,BURNABY,2016,3,49.217432,-122.945859
18TH AVE & 6TH ST,Property damage only,BURNABY,2016,3,49.225112,-122.935346
1ST AVE & ESMOND AVE,Property damage only,BURNABY,2016,3,49.269368,-123.021063
21ST AVE & SALISBURY AVE,Property damage only,BURNABY,2016,3,49.215989,-122.957503
2ND AVE & INGLETON AVE,Property damage only,BURNABY,2016,3,49.268487,-123.018712
ADANAC ST & BOUNDARY RD & UNION ST & TURNING LANE,Property damage only,BURNABY,2016,3,49.277492,-123.023519
ALBERT ST & CARLETON AVE,Property damage only,BURNABY,2016,3,49.281958,-123.011423
ALBERT ST & MACDONALD AVE,Property damage only,BURNABY,2016,3,49.281992,-123.016224
ALPHA AVE & DAWSON ST,Property damage only,BURNABY,2016,3,49.264466,-123.000388
BAINBRIDGE AVE & BROADWAY,Property damage only,BURNABY,2016,3,49.261334,-122.955951
BARKER AVE & SARDIS ST,Property damage only,BURNABY,2016,3,49.234041,-123.011094
BETA AVE & BRENTLAWN DR,Property damage only,BURNABY,2016,3,49.268318,-122.997154
BOOTH AVE & GRANGE ST,Property damage only,BURNABY,2016,3,49.230319,-122.999126
BOUNDARY RD & E 27TH AVE,Property damage only,BURNABY,2016,3,49.24618,-123.023687
BOUNDARY RD & E 45TH AVE,Property damage only,BURNABY,2016,3,49.229234,-123.023512
BOUNDARY RD & E 46TH AVE,Property damage only,BURNABY,2016,3,49.228093,-123.023516
BRANDON ST & SMITH AVE,Property damage only,BURNABY,2016,3,49.238783,-123.019844
BRIAR RD & CARIBOO RD,Property damage only,BURNABY,2016,3,49.239875,-122.90714
BRIGHTON AVE & GOVERNMENT ST & WINSTON ST,Property damage only,BURNABY,2016,3,49.249927,-122.919024
BROADWAY & LOUGHEED HWY,Property damage only,BURNABY,2016,3,49.26542,-122.979999
BULLER AVE & KINGSWAY,Property damage only,BURNABY,2016,3,49.221368,-122.977543
BURKE ST & INMAN AVE,Property damage only,BURNABY,2016,3,49.236957,-123.015846
BURNABY MOUNTAIN PKY & CENTENNIAL WAY,Property damage only,BURNABY,2016,3,49.274663,-122.938334
BURRIS ST & OAKLAND ST & WALKER AVE,Property damage only,BURNABY,2016,3,49.229879,-122.96453
BUXTON ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,3,49.234403,-122.988115
CANADA WAY & CURLE AVE,Property damage only,BURNABY,2016,3,49.254663,-123.015098
CANADA WAY & HARDWICK ST,Property damage only,BURNABY,2016,3,49.251933,-122.989059
CANADA WAY & MORLEY ST,Property damage only,BURNABY,2016,3,49.230777,-122.949062
CANADA WAY & ULSTER ST,Property damage only,BURNABY,2016,3,49.227467,-122.945116
CANADA WAY & WEDGEWOOD ST,Property damage only,BURNABY,2016,3,49.224608,-122.941668
CARIBOO DR & CARIBOO RD,Property damage only,BURNABY,2016,3,49.242912,-122.90894
CARLETON AVE & GRAVELEY ST,Property damage only,BURNABY,2016,3,49.270222,-123.012809
CLARE AVE & HASTINGS ST,Property damage only,BURNABY,2016,3,49.280344,-122.963488
CURRAGH AVE & KINGSWAY,Property damage only,BURNABY,2016,3,49.220582,-122.97476
DAWSON ST & MADISON AVE,Property damage only,BURNABY,2016,3,49.264444,-123.008764
DENBIGH AVE & OAKLAND ST,Property damage only,BURNABY,2016,3,49.229602,-122.98407
DOUGLAS RD & GORING ST,Property damage only,BURNABY,2016,3,49.26272,-122.98688
DOUGLAS RD & PARKER ST & TURNING LANE,Property damage only,BURNABY,2016,3,49.275736,-123.021936
DOUGLAS RD & TRANS-CANADA HWY,Property damage only,BURNABY,2016,3,49.257476,-122.982794
EASTBROOK PKY & STILL CREEK DR,Property damage only,BURNABY,2016,3,49.261796,-123.001539
ESMOND AVE & PENDER ST,Property damage only,BURNABY,2016,3,49.28022,-123.020991
FRANCES ST & SPERLING AVE,Property damage only,BURNABY,2016,3,49.279086,-122.964662
GILMORE AVE & HALIFAX ST,Property damage only,BURNABY,2016,3,49.268075,-123.014287
GLENLYON PKY & NORTH FRASER WAY,Property damage only,BURNABY,2016,3,49.200137,-123.010052
GRAY AVE & IMPERIAL ST,Property damage only,BURNABY,2016,3,49.221951,-122.999525
GREENWOOD ST & WINSTON ST,Property damage only,BURNABY,2016,3,49.256282,-122.962242
GRIFFITHS AVE & IMPERIAL ST,Property damage only,BURNABY,2016,3,49.221983,-122.961034
HALIFAX ST & SPERLING AVE,Property damage only,BURNABY,2016,3,49.267982,-122.964585
IMPERIAL ST & JUBILEE AVE,Property damage only,BURNABY,2016,3,49.221947,-122.995826
IMPERIAL ST & SILVER AVE,Property damage only,BURNABY,2016,3,49.221952,-123.007672
INMAN AVE & KINGSWAY,Property damage only,BURNABY,2016,3,49.232822,-123.015865
INMAN AVE & MOSCROP ST,Property damage only,BURNABY,2016,3,49.242959,-123.0171
JERSEY AVE & KINGSWAY,Property damage only,BURNABY,2016,3,49.232751,-123.017035
JUBILEE AVE & VICTORY ST,Property damage only,BURNABY,2016,3,49.218445,-122.99586
KENSINGTON AVE & SPERLING AVE,Property damage only,BURNABY,2016,3,49.260703,-122.964803
KINCAID ST & SMITH AVE,Property damage only,BURNABY,2016,3,49.248819,-123.0198
KITCHENER ST & WILLINGDON AVE,Property damage only,BURNABY,2016,3,49.271949,-123.003195
LOUGHEED HWY & PHILLIPS AVE,Property damage only,BURNABY,2016,3,49.257138,-122.948675
MARLBOROUGH AVE & SANDERS ST,Property damage only,BURNABY,2016,3,49.227912,-122.991544
MCKAY AVE & RUMBLE ST,Property damage only,BURNABY,2016,3,49.214829,-123.008666
NORTH FRASER WAY & TILLICUM ST,Property damage only,BURNABY,2016,3,49.189927,-122.988617
OAKLAND ST & SPERLING AVE,Property damage only,BURNABY,2016,3,49.229636,-122.964967
OAKMOUNT CRES & ROYAL OAK AVE,Property damage only,BURNABY,2016,3,49.231473,-122.988634
PARKER ST & SPRINGER AVE,Property damage only,BURNABY,2016,3,49.275515,-122.987862
PHILLIPS AVE & WINSTON ST,Property damage only,BURNABY,2016,3,49.249745,-122.948777
PLUM AVE & RUMBLE ST,Property damage only,BURNABY,2016,3,49.214822,-122.980225
ROYAL OAK AVE & SPRUCE ST,Property damage only,BURNABY,2016,3,49.246956,-122.989047
SANDBORNE AVE & STATION HILL CRT & STATION HILL DR,Property damage only,BURNABY,2016,3,49.210377,-122.962147
STILL CREEK AVE & WESTMINSTER AVE,Property damage only,BURNABY,2016,3,49.260839,-122.993365
UNIVERSITY CRES & UNIVERSITY HIGH ST,Property damage only,BURNABY,2016,3,49.276782,-122.9054
12TH AVE & 6TH ST,Property damage only,BURNABY,2016,4,49.220505,-122.929546
14TH AVE & GRIFFITHS DR,Property damage only,BURNABY,2016,4,49.209801,-122.953734
16TH ST & EDMONDS ST,Property damage only,BURNABY,2016,4,49.217019,-122.953669
ALBERT ST & GILMORE AVE,Property damage only,BURNABY,2016,4,49.281981,-123.014171
ALPHA AVE & LOUGHEED HWY,Property damage only,BURNABY,2016,4,49.266323,-123.000344
ALPHA AVE & PARKER ST,Property damage only,BURNABY,2016,4,49.275569,-123.000319
ARDEN AVE & BROADWAY & LAKE CITY WAY,Property damage only,BURNABY,2016,4,49.260925,-122.936998
BETA AVE & DAWSON ST,Property damage only,BURNABY,2016,4,49.264473,-122.997622
BOUNDARY RD & DOUGLAS RD,Property damage only,BURNABY,2016,4,49.27643,-123.023522
BOUNDARY RD & KITCHENER ST,Property damage only,BURNABY,2016,4,49.272115,-123.023549
BOUNDARY RD & MYRTLE ST,Property damage only,BURNABY,2016,4,49.261543,-123.023613
BOUNDARY RD & NORTH FRASER WAY,Property damage only,BURNABY,2016,4,49.202607,-123.022936
BROADWAY & FOREST GROVE DR & PRODUCTION WAY & TURNING LANE,Property damage only,BURNABY,2016,4,49.260893,-122.91456
BUCHANAN ST & WILLINGDON AVE,Property damage only,BURNABY,2016,4,49.267444,-123.003208
BUCKINGHAM AVE & BURRIS ST,Property damage only,BURNABY,2016,4,49.233935,-122.957254
BURLINGTON AVE & KINGSWAY,Property damage only,BURNABY,2016,4,49.22545,-122.990325
BYRNE RD & MARKET XING,Property damage only,BURNABY,2016,4,49.200838,-122.984099
BYRNE RD & MEADOW AVE,Property damage only,BURNABY,2016,4,49.204525,-122.97728
CAMERON ST & MORREY CRT & MALL ACCESS,Property damage only,BURNABY,2016,4,49.253433,-122.896343
CANADA WAY & GILMORE AVE DIVERSION & GILMORE WAY,Property damage only,BURNABY,2016,4,49.254628,-123.010722
DOUGLAS RD & PARKER ST,Property damage only,BURNABY,2016,4,49.275736,-123.021936
DOUGLAS RD & SPROTT ST,Property damage only,BURNABY,2016,4,49.249978,-122.981052
EASTLAKE DR & PRODUCTION WAY,Property damage only,BURNABY,2016,4,49.25777,-122.916821
EDMONDS ST & LINDEN AVE,Property damage only,BURNABY,2016,4,49.219203,-122.950141
GILLEY AVE & IMPERIAL ST,Property damage only,BURNABY,2016,4,49.221995,-122.971959
GILMORE AVE & PENDER ST,Property damage only,BURNABY,2016,4,49.280166,-123.014195
GOVERNMENT ST & MANCHESTER DR,Property damage only,BURNABY,2016,4,49.246919,-122.899251
GRANGE ST & MCKAY AVE,Property damage only,BURNABY,2016,4,49.230841,-123.001161
GRANGE ST & WILSON AVE,Property damage only,BURNABY,2016,4,49.232352,-123.006754
GRASSMERE ST & PRICE CRES & WILLINGDON AVE,Property damage only,BURNABY,2016,4,49.238626,-123.00337
GREENALL AVE & MARINE DR,Property damage only,BURNABY,2016,4,49.208282,-123.01789
GREENALL AVE & MARINE WAY,Property damage only,BURNABY,2016,4,49.20543,-123.017917
GREENFORD AVE & KINGSWAY,Property damage only,BURNABY,2016,4,49.218433,-122.959379
GRIFFITHS DR & SOUTHPOINT DR,Property damage only,BURNABY,2016,4,49.211185,-122.955656
HAZEL ST & MCKAY AVE,Property damage only,BURNABY,2016,4,49.230228,-123.001835
HAZEL ST & NELSON AVE & SANDERS ST,Property damage only,BURNABY,2016,4,49.227923,-122.994193
HAZEL ST & SUSSEX AVE,Property damage only,BURNABY,2016,4,49.229168,-122.998623
IMPERIAL ST & PALM AVE,Property damage only,BURNABY,2016,4,49.221914,-122.987064
IMPERIAL ST & SPERLING AVE,Property damage only,BURNABY,2016,4,49.221936,-122.96475
IMPERIAL ST & WALKER AVE,Property damage only,BURNABY,2016,4,49.223988,-122.957144
KINGSWAY & SMITH AVE,Property damage only,BURNABY,2016,4,49.232632,-123.018774
LANE ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,4,49.222496,-122.988879
MARINE DR & ROSEBERRY AVE,Property damage only,BURNABY,2016,4,49.208612,-123.015138
MAYWOOD ST & WILLINGDON AVE,Property damage only,BURNABY,2016,4,49.224597,-123.010805
ROYAL OAK AVE & VICTORY ST,Property damage only,BURNABY,2016,4,49.218494,-122.9885
SPERLING AVE & STANLEY ST,Property damage only,BURNABY,2016,4,49.227073,-122.964757
ARCOLA ST & ARCOLA WAY & SALISBURY AVE,Property damage only,BURNABY,2016,5,49.219337,-122.957538
BARKER AVE & GRANGE ST,Property damage only,BURNABY,2016,5,49.232874,-123.011077
BARNET HWY & TEXACO DR,Property damage only,BURNABY,2016,5,49.290195,-122.931816
BELL AVE & CAMERON ST & NOEL DR,Property damage only,BURNABY,2016,5,49.253491,-122.904601
BERESFORD ST & GRIFFITHS DR,Property damage only,BURNABY,2016,5,49.217179,-122.960933
BOUNDARY RD & GRAVELEY ST,Property damage only,BURNABY,2016,5,49.270289,-123.023569
BOUNDARY RD & LINWOOD ST,Property damage only,BURNABY,2016,5,49.253309,-123.02365
BOUNDARY RD & MANOR ST,Property damage only,BURNABY,2016,5,49.257327,-123.023495
BURKE ST & PATTERSON AVE,Property damage only,BURNABY,2016,5,49.236941,-123.013502
CANADA WAY & LAUREL ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,5,49.253563,-122.989099
CAPITOL DR & HASTINGS ST & HYTHE AVE,Property damage only,BURNABY,2016,5,49.280221,-122.990387
CURTIS ST & DUTHIE AVE,Property damage only,BURNABY,2016,5,49.275208,-122.95345
DAWSON ST & ROSSER AVE,Property damage only,BURNABY,2016,5,49.264426,-123.006017
DENBIGH AVE & KINGSWAY,Property damage only,BURNABY,2016,5,49.223491,-122.984232
EASTLAKE DR & UNDERHILL AVE,Property damage only,BURNABY,2016,5,49.257865,-122.927675
EDMONDS ST & HUMPHRIES AVE,Property damage only,BURNABY,2016,5,49.220911,-122.946958
GILMORE AVE & PARKER ST,Property damage only,BURNABY,2016,5,49.275663,-123.014268
GOARD WAY & WILLINGDON AVE,Property damage only,BURNABY,2016,5,49.251789,-123.004291
GRANGE ST & MCMURRAY AVE,Property damage only,BURNABY,2016,5,49.229941,-122.9964
GRIMMER ST & KINGSWAY,Property damage only,BURNABY,2016,5,49.223591,-122.98455
IMPERIAL ST & MARLBOROUGH AVE,Property damage only,BURNABY,2016,5,49.221929,-122.991562
KINGSWAY & SILVER DR,Property damage only,BURNABY,2016,5,49.229239,-123.001879
LOUGHEED HWY & SPRINGER AVE & TURNING LANE,Property damage only,BURNABY,2016,5,49.265112,-122.986905
MAYBERRY ST & WILLINGDON AVE,Property damage only,BURNABY,2016,5,49.225546,-123.009822
MOSCROP ST & SMITH AVE,Property damage only,BURNABY,2016,5,49.242968,-123.019799
NORFOLK ST & SUMNER AVE,Property damage only,BURNABY,2016,5,49.255395,-123.008307
NORTH RD & TRANS-CANADA HWY,Property damage only,BURNABY,2016,5,49.242365,-122.892602
1ST AVE & DOUGLAS RD & GILMORE AVE,Property damage only,BURNABY,2016,6,49.269363,-123.014259
ARCOLA ST & ARCOLA WAY & HALL AVE,Property damage only,BURNABY,2016,6,49.219304,-122.954895
BARNET HWY & CARIBOO RD N & TURNING LANE,Property damage only,BURNABY,2016,6,49.28785,-122.914582
BERESFORD ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,6,49.219876,-122.988596
BOND ST & WILLINGDON AVE,Property damage only,BURNABY,2016,6,49.23537,-123.00337
BOUNDARY RD & E PENDER ST & PENDER ST,Property damage only,BURNABY,2016,6,49.280231,-123.023511
BOUNDARY RD & NITHSDALE ST & NORMANDY DR,Property damage only,BURNABY,2016,6,49.2515,-123.023656
BRENTLAWN DR & GRAVELEY ST & WILLINGDON AVE,Property damage only,BURNABY,2016,6,49.270168,-123.003158
BYRNE RD & NORTH FRASER WAY,Property damage only,BURNABY,2016,6,49.194855,-122.994944
CANADA WAY & DOUGLAS RD,Property damage only,BURNABY,2016,6,49.249008,-122.980683
CURTIS ST & HOLDOM AVE & PARKER ST,Property damage only,BURNABY,2016,6,49.275482,-122.980983
CURTIS ST & KENSINGTON AVE,Property damage only,BURNABY,2016,6,49.275203,-122.970086
CURTIS ST & SPERLING AVE,Property damage only,BURNABY,2016,6,49.275197,-122.964627
DOMINION ST & SUMNER AVE,Property damage only,BURNABY,2016,6,49.256295,-123.008296
DOUGLAS RD & NORLAND AVE,Property damage only,BURNABY,2016,6,49.25938,-122.983275
ELGIN AVE & KINGSWAY,Property damage only,BURNABY,2016,6,49.222927,-122.982478
HASTINGS ST & INGLETON AVE,Property damage only,BURNABY,2016,6,49.281081,-123.018624
HASTINGS ST & SPRINGER AVE,Property damage only,BURNABY,2016,6,49.28036,-122.987806
IMPERIAL ST & WAVERLEY AVE,Property damage only,BURNABY,2016,6,49.221943,-122.997638
JOE SAKIC WAY & KENSINGTON AVE & LAUREL ST,Property damage only,BURNABY,2016,6,49.253455,-122.96653
KINGSWAY & WALKER AVE,Property damage only,BURNABY,2016,6,49.218372,-122.952712
NORTH RD & ROCHESTER ST,Property damage only,BURNABY,2016,6,49.244647,-122.892658
PRICE ST & WILDWOOD CRES & WILLINGDON AVE,Property damage only,BURNABY,2016,6,49.240235,-123.003396
STILL CREEK DR & WILLINGDON AVE,Property damage only,BURNABY,2016,6,49.261823,-123.003369
TOWER RD & UNIVERSITY DR E,Property damage only,BURNABY,2016,6,49.274575,-122.907072
TOWER RD & UNIVERSITY HIGH ST,Property damage only,BURNABY,2016,6,49.277755,-122.909082
ARMSTRONG AVE & CARIBOO RD & HOLMES ST,Property damage only,BURNABY,2016,7,49.235416,-122.904155
BERESFORD ST & MACPHERSON AVE,Property damage only,BURNABY,2016,7,49.219131,-122.98293
BETA AVE & CANADA WAY & CAREY AVE,Property damage only,BURNABY,2016,7,49.254648,-122.998029
BOUNDARY RD & HENNING DR,Property damage only,BURNABY,2016,7,49.26366,-123.023483
BOUNDARY RD & PARKER ST,Property damage only,BURNABY,2016,7,49.275759,-123.023534
CANADA WAY & SMITH AVE,Property damage only,BURNABY,2016,7,49.254685,-123.019784
CARIBOO RD & STORMONT AVE & TURNING LANE,Property damage only,BURNABY,2016,7,49.246049,-122.912461
CENTRAL BLVD & MCKAY AVE,Property damage only,BURNABY,2016,7,49.226821,-123.005649
CLARKE RD & COTTONWOOD AVE & NORTH RD,Property damage only,BURNABY,2016,7,49.258977,-122.893006
DELTA AVE & PARKER ST,Property damage only,BURNABY,2016,7,49.275541,-122.992148
DOUGLAS RD & HALIFAX ST,Property damage only,BURNABY,2016,7,49.268139,-123.010808
DUFFERIN AVE & KINGSWAY,Property damage only,BURNABY,2016,7,49.222377,-122.98075
EDMONDS ST & MARY AVE,Property damage only,BURNABY,2016,7,49.221934,-122.945049
HALL AVE & KINGSWAY,Property damage only,BURNABY,2016,7,49.218394,-122.954927
IMPERIAL ST & SUSSEX AVE,Property damage only,BURNABY,2016,7,49.221947,-123.004999
KENSINGTON AVE ONRAMP & KENSINGTON-DEER LAKE AVE UNDERPASS & TRANS-CANADA HWY,Property damage only,BURNABY,2016,7,49.244022,-122.96775
KINGSWAY & OLIVE AVE,Property damage only,BURNABY,2016,7,49.231847,-123.009817
LOUGHEED HWY & ROSSER AVE,Property damage only,BURNABY,2016,7,49.26648,-123.006016
PRODUCTION WAY & THUNDERBIRD CRES,Property damage only,BURNABY,2016,7,49.254343,-122.918876
SARDIS ST & WILLINGDON AVE,Property damage only,BURNABY,2016,7,49.233773,-123.003326
STILL CREEK AVE & STILL CREEK DR,Property damage only,BURNABY,2016,7,49.260991,-123.00595
10TH AVE & CARIBOO RD & E TENTH AVE & SURREY ST & TURNING LANE,Property damage only,BURNABY,2016,8,49.23309,-122.901394
16TH AVE & CARIBOO RD,Property damage only,BURNABY,2016,8,49.238856,-122.90715
18TH ST & EDMONDS ST & SALISBURY AVE,Property damage only,BURNABY,2016,8,49.215216,-122.957032
ALBERT ST & BOUNDARY RD & FRANKLIN ST,Property damage only,BURNABY,2016,8,49.282048,-123.023492
BETA AVE & HASTINGS ST,Property damage only,BURNABY,2016,8,49.280984,-122.997474
BOUNDARY RD & BURKE ST,Property damage only,BURNABY,2016,8,49.236988,-123.023503
BROADWAY & DUTHIE AVE,Property damage only,BURNABY,2016,8,49.261052,-122.953439
CANADA WAY & STANLEY ST,Property damage only,BURNABY,2016,8,49.232818,-122.951471
CANADA WAY & SUMNER AVE,Property damage only,BURNABY,2016,8,49.254673,-123.008315
CARIBOO RD & GOVERNMENT ST,Property damage only,BURNABY,2016,8,49.250758,-122.91422
DUTHIE AVE & HASTINGS ST,Property damage only,BURNABY,2016,8,49.280372,-122.953392
ESMOND AVE & HASTINGS ST,Property damage only,BURNABY,2016,8,49.281113,-123.020983
GAGLARDI WAY & UNIVERSITY DR W,Property damage only,BURNABY,2016,8,49.276535,-122.930477
GILMORE WAY & KINCAID ST & SANDERSON WAY,Property damage only,BURNABY,2016,8,49.249205,-123.010114
GORING ST & HOLDOM AVE,Property damage only,BURNABY,2016,8,49.263392,-122.981226
GRIMMER ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,8,49.223475,-122.988917
HALIFAX ST & HALIFAX WAY & WILLINGDON AVE,Property damage only,BURNABY,2016,8,49.268043,-123.003137
IMPERIAL ST & MACPHERSON AVE,Property damage only,BURNABY,2016,8,49.221921,-122.983076
KINGSWAY & SOUTHOAKS CRES & SPERLING AVE,Property damage only,BURNABY,2016,8,49.218451,-122.964774
10TH AVE & 6TH ST & SIXTH ST & TENTH AVE,Property damage only,BURNABY,2016,9,49.218965,-122.92762
14TH AVE & KINGSWAY,Property damage only,BURNABY,2016,9,49.216533,-122.94284
16TH AVE & 6TH ST,Property damage only,BURNABY,2016,9,49.223841,-122.933743
18TH AVE & GRIFFITHS DR,Property damage only,BURNABY,2016,9,49.213091,-122.957775
6TH ST & EDMONDS ST & TURNING LANE,Property damage only,BURNABY,2016,9,49.226175,-122.937081
ARCOLA ST & KINGSWAY,Property damage only,BURNABY,2016,9,49.21907,-122.968039
BOUNDARY RD & KINCAID ST,Property damage only,BURNABY,2016,9,49.248831,-123.023664
BROADWAY & HOLDOM AVE,Property damage only,BURNABY,2016,9,49.265757,-122.98117
BROADWAY & SPERLING AVE,Property damage only,BURNABY,2016,9,49.261569,-122.964657
BURKE ST & WILLINGDON AVE,Property damage only,BURNABY,2016,9,49.236935,-123.00338
COCHRANE AVE & NORTH RD,Property damage only,BURNABY,2016,9,49.252004,-122.892915
DEER LAKE PKY & WAYBURNE DR,Property damage only,BURNABY,2016,9,49.241657,-122.998075
DELESTRE AVE & NORTH RD,Property damage only,BURNABY,2016,9,49.242614,-122.892599
EDMONDS ST & GRIFFITHS DR,Property damage only,BURNABY,2016,9,49.21409,-122.959093
FELL AVE & HASTINGS ST,Property damage only,BURNABY,2016,9,49.280339,-122.975541
GATINEAU PL & NORTH RD,Property damage only,BURNABY,2016,9,49.248046,-122.892802
GILLEY AVE & MARINE DR,Property damage only,BURNABY,2016,9,49.205418,-122.978272
GILLEY AVE & OAKLAND ST,Property damage only,BURNABY,2016,9,49.229387,-122.971985
GRANDVIEW HWY & GRANDVIEW HWY HOV OFFRAMP & TRANS-CANADA HWY,Property damage only,BURNABY,2016,9,49.258332,-123.019801
HAZEL ST & MCMURRAY AVE,Property damage only,BURNABY,2016,9,49.228439,-122.996378
16TH AVE & CUMBERLAND ST,Property damage only,BURNABY,2016,10,49.231915,-122.917869
18TH AVE & CANADA WAY,Property damage only,BURNABY,2016,10,49.222847,-122.939384
AUSTIN RD & GATINEAU PL,Property damage only,BURNABY,2016,10,49.248993,-122.895858
BELL AVE & LOUGHEED HWY,Property damage only,BURNABY,2016,10,49.251219,-122.904293
BENNETT ST & NELSON AVE,Property damage only,BURNABY,2016,10,49.225181,-122.994212
BERESFORD ST & GILLEY AVE,Property damage only,BURNABY,2016,10,49.217151,-122.972072
BOUNDARY RD & MOSCROP ST,Property damage only,BURNABY,2016,10,49.242984,-123.023627
BRIGHTON AVE & GOVERNMENT RD,Property damage only,BURNABY,2016,10,49.250802,-122.919011
CANADA WAY & ELWELL ST,Property damage only,BURNABY,2016,10,49.226613,-122.944108
CANADA WAY & LEDGER AVE,Property damage only,BURNABY,2016,10,49.244035,-122.972036
CARLETON AVE & HASTINGS ST,Property damage only,BURNABY,2016,10,49.281043,-123.011408
IRVING ST & ROYAL OAK AVE,Property damage only,BURNABY,2016,10,49.226289,-122.988935
KINGSWAY & MCMURRAY AVE & MALL ACCESS,Property damage only,BURNABY,2016,10,49.227438,-122.996408
KINGSWAY & WALTHAM AVE,Property damage only,BURNABY,2016,10,49.220984,-122.976235
LAKE CITY WAY & LOUGHEED HWY,Property damage only,BURNABY,2016,10,49.254241,-122.938051
MARINE DR & PATTERSON AVE,Property damage only,BURNABY,2016,10,49.209229,-123.012382
NELSON AVE & RUMBLE ST,Property damage only,BURNABY,2016,10,49.214833,-122.993898
