Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
BELMONT ST & SIXTH ST,Casualty,NEW WESTMINSTER,2017,1,49.212469,-122.91945
BLACKWOOD ST & COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,1,49.204934,-122.904657
BLAIR AVE & E EIGHTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.230157,-122.89738
BOUNDARY RD & HWY 91A,Casualty,NEW WESTMINSTER,2017,1,49.183192,-122.957236
BOWLER ST & EIGHTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.203364,-122.94735
BOYD ST & BOYNE ST,Casualty,NEW WESTMINSTER,2017,1,49.193157,-122.941377
BRAID ST & GARRETT ST,Casualty,NEW WESTMINSTER,2017,1,49.23156,-122.888849
BRAID ST & GRIFFITHS PL,Casualty,NEW WESTMINSTER,2017,1,49.231688,-122.894085
BUCHANAN AVE & E EIGHTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.230756,-122.896246
CAMERON ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,1,49.205481,-122.927852
CAMPBELL ST & EWEN AVE,Casualty,NEW WESTMINSTER,2017,1,49.188815,-122.940545
CANFOR AVE & CAPILANO WAY,Casualty,NEW WESTMINSTER,2017,1,49.226718,-122.885409
CARNARVON ST & MCKENZIE ST,Casualty,NEW WESTMINSTER,2017,1,49.203504,-122.909943
CARNARVON ST & TENTH ST,Casualty,NEW WESTMINSTER,2017,1,49.200564,-122.915469
CEDAR ST & E COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,1,49.230243,-122.892758
CLUTE ST & COLBORNE ST,Casualty,NEW WESTMINSTER,2017,1,49.222568,-122.915531
COLBY ST & HOLMES ST,Casualty,NEW WESTMINSTER,2017,1,49.23573,-122.894247
COURTNEY CRES & CUMBERLAND ST,Casualty,NEW WESTMINSTER,2017,1,49.22508,-122.909443
CRAIG AVE & GARFIELD ST & HOLMES ST,Casualty,NEW WESTMINSTER,2017,1,49.235714,-122.895633
CUMBERLAND ST & E DURHAM ST,Casualty,NEW WESTMINSTER,2017,1,49.223537,-122.907528
CUMBERLAND ST & E SEVENTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.222763,-122.906574
CUMBERLAND ST & RICHMOND ST,Casualty,NEW WESTMINSTER,2017,1,49.220544,-122.898757
DUBLIN ST & EIGHTH ST,Casualty,NEW WESTMINSTER,2017,1,49.215439,-122.92952
DUBLIN ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,1,49.211952,-122.935989
E COLUMBIA ST & HOULT ST,Casualty,NEW WESTMINSTER,2017,1,49.233881,-122.892659
E COLUMBIA ST & MAJOR ST,Casualty,NEW WESTMINSTER,2017,1,49.229715,-122.892773
E COLUMBIA ST & NELSONS CRES,Casualty,NEW WESTMINSTER,2017,1,49.223665,-122.892938
E COLUMBIA ST & STRAND AVE,Casualty,NEW WESTMINSTER,2017,1,49.222798,-122.892959
E ROYAL AVE & FRANCIS WAY,Casualty,NEW WESTMINSTER,2017,1,49.21458,-122.897578
EDINBURGH ST & EIGHTEENTH ST,Casualty,NEW WESTMINSTER,2017,1,49.205887,-122.944985
EDINBURGH ST & SEVENTEENTH ST,Casualty,NEW WESTMINSTER,2017,1,49.206847,-122.943204
EDINBURGH ST & TWENTY-THIRD ST,Casualty,NEW WESTMINSTER,2017,1,49.200401,-122.954861
EIGHTEENTH ST & EIGHTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.205152,-122.944056
EIGHTH AVE & SECOND ST,Casualty,NEW WESTMINSTER,2017,1,49.219385,-122.917692
EIGHTH AVE & THIRTEENTH ST,Casualty,NEW WESTMINSTER,2017,1,49.209657,-122.935711
EIGHTH AVE & TWENTY-FIRST ST,Casualty,NEW WESTMINSTER,2017,1,49.201858,-122.950155
EIGHTH ST & PRINCESS ST,Casualty,NEW WESTMINSTER,2017,1,49.211823,-122.924856
EIGHTH ST & SEVENTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.212478,-122.925675
ELEVENTH ST & QUEENS AVE,Casualty,NEW WESTMINSTER,2017,1,49.202305,-122.92162
ELEVENTH ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,1,49.200821,-122.91976
FIFTH AVE & NINTH ST,Casualty,NEW WESTMINSTER,2017,1,49.208877,-122.923885
FIFTH AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,1,49.206235,-122.928804
FIFTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.213826,-122.919101
FOURTEENTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.20597,-122.933652
FOURTEENTH ST & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,1,49.203588,-122.930653
FRONT ST & SIXTH ST,Casualty,NEW WESTMINSTER,2017,1,49.202787,-122.907333
GRANVILLE ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,1,49.210617,-122.901606
HAMILTON ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,1,49.20974,-122.933146
HWY 91A & HWY 91A OFFRAMP & MARINE WAY ONRAMP & QUEENSBOROUGH BRIDGE & SIXTH AVE ONRAMP & STEWARDSON WAY & STEWARDSON WAY ONRAMP & EMERGENCY LANE,Casualty,NEW WESTMINSTER,2017,1,49.197808,-122.948705
LONDON ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,1,49.212692,-122.93692
MCBRIDE BLVD & MOTT CRES,Casualty,NEW WESTMINSTER,2017,1,49.223926,-122.914881
MCPHADEN ST & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,1,49.202932,-122.92713
MEMORIAL DR & ROSS DR,Casualty,NEW WESTMINSTER,2017,1,49.215876,-122.901529
MERIVALE ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,1,49.208138,-122.90632
NAPANEE ST & TENTH ST,Casualty,NEW WESTMINSTER,2017,1,49.207831,-122.924636
NINTH AVE & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,1,49.205382,-122.951547
NINTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.210273,-122.925648
NINTH ST & ST ANDREWS ST,Casualty,NEW WESTMINSTER,2017,1,49.20812,-122.922929
PARK CRES & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.218695,-122.910037
PRINCESS ST & SIXTH ST,Casualty,NEW WESTMINSTER,2017,1,49.213841,-122.921193
QUEENS AVE & THIRD ST,Casualty,NEW WESTMINSTER,2017,1,49.209289,-122.908693
REGINA ST & THIRD ST,Casualty,NEW WESTMINSTER,2017,1,49.214631,-122.91542
SEVENTH AVE & TWENTY-THIRD ST,Casualty,NEW WESTMINSTER,2017,1,49.198501,-122.952413
SEVENTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.21235,-122.92186
SEVENTH ST & WELSH ST,Casualty,NEW WESTMINSTER,2017,1,49.207319,-122.915505
SHARPE ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,1,49.20538,-122.934742
SIXTH ST & VICTORIA ST,Casualty,NEW WESTMINSTER,2017,1,49.204465,-122.909394
STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,1,49.202034,-122.940495
THIRD AVE & THIRD ST,Casualty,NEW WESTMINSTER,2017,1,49.210866,-122.910674
10TH AVE & 16TH ST & SIXTEENTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,2,49.209873,-122.944452
10TH AVE & 18TH ST & EIGHTEENTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,2,49.207979,-122.947979
10TH AVE & E TENTH AVE & LANGLEY ST,Casualty,NEW WESTMINSTER,2017,2,49.231012,-122.905246
10TH AVE & FIFTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,2,49.21962,-122.926405
ALLEN ST & BRUNETTE AVE,Casualty,NEW WESTMINSTER,2017,2,49.226392,-122.888204
BEGBIE ST & CARNARVON ST,Casualty,NEW WESTMINSTER,2017,2,49.202713,-122.911418
BRAID ST & FADER ST,Casualty,NEW WESTMINSTER,2017,2,49.23158,-122.890146
BRAID ST & KELLY ST,Casualty,NEW WESTMINSTER,2017,2,49.231592,-122.89143
BRAID ST & UNITED BLVD,Casualty,NEW WESTMINSTER,2017,2,49.22888,-122.876841
BRAID ST & WILSON ST,Casualty,NEW WESTMINSTER,2017,2,49.231546,-122.887552
BRAID STATION & BRUNETTE AVE,Casualty,NEW WESTMINSTER,2017,2,49.233245,-122.881665
BRUNETTE AVE & ROUSSEAU ST,Casualty,NEW WESTMINSTER,2017,2,49.228087,-122.886377
BUCHANAN AVE & SHERBROOKE ST,Casualty,NEW WESTMINSTER,2017,2,49.22794,-122.896304
CARNARVON ST & FOURTH ST,Casualty,NEW WESTMINSTER,2017,2,49.205451,-122.906372
CARNARVON ST & LORNE ST,Casualty,NEW WESTMINSTER,2017,2,49.20303,-122.910825
CHURCH ST & COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,2,49.20391,-122.906557
COBURG ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,2,49.210442,-122.901919
CUMBERLAND ST & E SIXTH AVE,Casualty,NEW WESTMINSTER,2017,2,49.221465,-122.904915
DERWENT WAY & EWEN AVE,Casualty,NEW WESTMINSTER,2017,2,49.191752,-122.933499
DUBLIN ST & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,2,49.2042,-122.950085
DUFFERIN ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,2,49.210721,-122.90143
E COLUMBIA ST & HOLMES ST,Casualty,NEW WESTMINSTER,2017,2,49.235694,-122.892602
E EIGHTH AVE & SANGSTER PL,Casualty,NEW WESTMINSTER,2017,2,49.223171,-122.910556
EDINBURGH ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,2,49.21124,-122.935064
EIGHTH AVE & FIFTH ST,Casualty,NEW WESTMINSTER,2017,2,49.2167,-122.922639
EIGHTH AVE & FIRST ST,Casualty,NEW WESTMINSTER,2017,2,49.220437,-122.91573
EIGHTH AVE & FOURTH ST,Casualty,NEW WESTMINSTER,2017,2,49.217392,-122.921361
EIGHTH AVE & TENTH ST,Casualty,NEW WESTMINSTER,2017,2,49.212472,-122.930484
FIFTH AVE & SIXTH ST,Casualty,NEW WESTMINSTER,2017,2,49.211779,-122.91857
FIRST ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,2,49.217577,-122.912125
FOURTH AVE & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,2,49.203435,-122.929258
FOURTH AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,2,49.204705,-122.926858
HAMILTON ST & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,2,49.202201,-122.947554
HWY 1A & ROYAL AVE & HIGHWAY RAMP,Casualty,NEW WESTMINSTER,2017,2,49.211366,-122.900284
RIVER DR & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,2,49.202144,-122.940158
ROYAL AVE & THIRD ST & TURNING LANE,Casualty,NEW WESTMINSTER,2017,2,49.207877,-122.90692
SEVENTH AVE & SIXTH ST,Casualty,NEW WESTMINSTER,2017,2,49.21448,-122.921981
SEVENTH AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,2,49.208989,-122.93219
SIXTH ST & THIRD AVE,Casualty,NEW WESTMINSTER,2017,2,49.208687,-122.914713
THIRD AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,2,49.203181,-122.924939
10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,3,49.210918,-122.942558
BLACKBERRY DR & MCBRIDE BLVD,Casualty,NEW WESTMINSTER,2017,3,49.216703,-122.904835
BOYD ST & HWY 91A & QUEENSBOROUGH BRIDGE,Casualty,NEW WESTMINSTER,2017,3,49.192458,-122.942916
CLINTON PL & PARK ROW & ROYAL AVE & SECOND ST & TURNING LANE,Casualty,NEW WESTMINSTER,2017,3,49.209181,-122.904788
COLBORNE ST & EIGHTH AVE & PARK CRES,Casualty,NEW WESTMINSTER,2017,3,49.221342,-122.913982
EDINBURGH ST & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,3,49.203524,-122.949229
EIGHTH ST & THIRD AVE,Casualty,NEW WESTMINSTER,2017,3,49.206709,-122.918371
FIFTH AVE & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,3,49.203961,-122.933784
HAMILTON ST & SIXTH ST,Casualty,NEW WESTMINSTER,2017,3,49.21524,-122.922928
HWY 91A OFFRAMP & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,3,49.197144,-122.952348
LONDON ST & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,3,49.205042,-122.951121
QUEENS AVE & SIXTH ST,Casualty,NEW WESTMINSTER,2017,3,49.207131,-122.912704
QUEENS AVE & TENTH ST,Casualty,NEW WESTMINSTER,2017,3,49.203566,-122.919265
ROYAL AVE & SEVENTH ST,Casualty,NEW WESTMINSTER,2017,3,49.204885,-122.912432
SEVENTH ST & THIRD AVE,Casualty,NEW WESTMINSTER,2017,3,49.207878,-122.916211
SIXTEENTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,3,49.204196,-122.936953
BEGBIE ST & FRONT ST,Casualty,NEW WESTMINSTER,2017,4,49.201384,-122.909841
BRUNETTE AVE & KEARY ST & SPRUCE ST,Casualty,NEW WESTMINSTER,2017,4,49.225286,-122.889397
COLUMBIA ST & E COLUMBIA ST & E ROYAL AVE & HWY 1A & LEOPOLD PL & MCBRIDE BLVD & ROYAL AVE & HIGHWAY RAMP,Casualty,NEW WESTMINSTER,2017,4,49.211366,-122.900283
COLUMBIA ST & SIXTH ST,Casualty,NEW WESTMINSTER,2017,4,49.203232,-122.907813
CUMBERLAND ST & E EIGHTH AVE,Casualty,NEW WESTMINSTER,2017,4,49.2243,-122.908479
EIGHTH AVE & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,4,49.202833,-122.948359
EIGHTH ST & FOURTH AVE,Casualty,NEW WESTMINSTER,2017,4,49.208243,-122.920308
ELEVENTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,4,49.208368,-122.929205
HWY 91 & HWY 91A,Casualty,NEW WESTMINSTER,2017,4,49.176802,-122.956418
MEAD ST & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,4,49.200986,-122.946025
SIXTH AVE & TENTH ST,Casualty,NEW WESTMINSTER,2017,4,49.209625,-122.926885
SIXTH AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,4,49.207609,-122.930604
BEGBIE ST & COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,5,49.201838,-122.910401
BOYD ST & GIFFORD ST,Casualty,NEW WESTMINSTER,2017,5,49.185225,-122.952393
BRUNETTE AVE & TURNING LANE,Casualty,NEW WESTMINSTER,2017,5,49.227688,-122.886806
CARNARVON ST & SIXTH ST,Casualty,NEW WESTMINSTER,2017,5,49.204072,-122.90889
COLUMBIA ST & EIGHTH ST,Casualty,NEW WESTMINSTER,2017,5,49.201235,-122.911514
COLUMBIA ST & FOURTH ST,Casualty,NEW WESTMINSTER,2017,5,49.204592,-122.90529
E COLUMBIA ST & SHERBROOKE ST,Casualty,NEW WESTMINSTER,2017,5,49.227888,-122.892843
EIGHTH ST & FIFTH AVE,Casualty,NEW WESTMINSTER,2017,5,49.209779,-122.922243
ROYAL AVE & TENTH ST,Casualty,NEW WESTMINSTER,2017,5,49.202102,-122.917422
SECOND ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,5,49.216527,-122.914111
BOUNDARY RD & BOYD ST & WESTMINSTER HWY,Casualty,NEW WESTMINSTER,2017,6,49.183778,-122.957234
CUMBERLAND ST & E COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,6,49.220462,-122.893018
E EIGHTH AVE & RICHMOND ST,Casualty,NEW WESTMINSTER,2017,6,49.229538,-122.898554
EIGHTH ST & QUEENS AVE,Casualty,NEW WESTMINSTER,2017,6,49.205148,-122.916375
HWY 91 & HWY 91 ONRAMP & HWY 91A & WESTMINSTER HWY OFFRAMP & WESTMINSTER HWY ONRAMP,Casualty,NEW WESTMINSTER,2017,6,49.177173,-122.96069
HWY 91A & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,6,49.19791,-122.948864
SIXTH AVE & SIXTH ST,Casualty,NEW WESTMINSTER,2017,6,49.213158,-122.920332
STEWARDSON WAY & THIRD AVE,Casualty,NEW WESTMINSTER,2017,6,49.202358,-122.92643
10TH AVE & 2ND ST & SECOND ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,7,49.222306,-122.921408
10TH AVE & CARIBOO RD & E TENTH AVE & SURREY ST & TURNING LANE,Casualty,NEW WESTMINSTER,2017,7,49.23309,-122.901394
E COLUMBIA ST & FRONT ST,Casualty,NEW WESTMINSTER,2017,7,49.214795,-122.894423
E COLUMBIA ST & KEARY ST,Casualty,NEW WESTMINSTER,2017,7,49.225541,-122.89289
MCBRIDE BLVD & MEMORIAL DR,Casualty,NEW WESTMINSTER,2017,7,49.215096,-122.902752
STEWARDSON WAY & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,7,49.200673,-122.922265
EWEN AVE & HOWES ST,Casualty,NEW WESTMINSTER,2017,8,49.186274,-122.946656
FOURTH ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,8,49.207062,-122.908407
BRAID ST & E COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,9,49.231625,-122.892723
10TH AVE & CUMBERLAND ST & E TENTH AVE,Casualty,NEW WESTMINSTER,2017,10,49.227292,-122.912147
CARNARVON ST & EIGHTH ST,Casualty,NEW WESTMINSTER,2017,10,49.202103,-122.912602
COLUMBIA ST & FRONT ST & NEW WESTMINSTER STATION & TURNING LANE,Casualty,NEW WESTMINSTER,2017,11,49.200524,-122.912578
EIGHTH AVE & EIGHTH ST,Casualty,NEW WESTMINSTER,2017,11,49.214,-122.927667
EIGHTH AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,11,49.210511,-122.934131
EIGHTH ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,11,49.203707,-122.914593
HWY 91A OFFRAMP & SIXTH AVE & SIXTH AVE ONRAMP & TWENTIETH ST & TURNING LANE,Casualty,NEW WESTMINSTER,2017,11,49.200051,-122.945334
COLUMBIA ST & ROYAL AVE & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2017,12,49.200405,-122.920504
FIRST ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,12,49.209998,-122.902705
BRAID ST & ROUSSEAU ST,Casualty,NEW WESTMINSTER,2017,13,49.231539,-122.886232
E COLUMBIA ST & RICHMOND ST,Casualty,NEW WESTMINSTER,2017,13,49.216542,-122.893812
EIGHTH AVE & SIXTH ST,Casualty,NEW WESTMINSTER,2017,13,49.216017,-122.923899
SEVENTH AVE & TWENTIETH ST,Casualty,NEW WESTMINSTER,2017,13,49.201543,-122.946722
E SIXTH AVE & MCBRIDE BLVD & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,14,49.219542,-122.908457
EIGHTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2017,14,49.211174,-122.924021
BRUNETTE AVE & DEBECK ST & E COLUMBIA ST,Casualty,NEW WESTMINSTER,2017,15,49.221968,-122.892985
10TH AVE & E TENTH AVE & MCBRIDE BLVD & MCBRIDE BLVD ONRAMP & TENTH AVE,Casualty,NEW WESTMINSTER,2017,16,49.224688,-122.916996
10TH AVE & GRIFFITHS DR & SOUTHRIDGE DR & TENTH AVE & TWENTIETH ST & TURNING LANE,Casualty,NEW WESTMINSTER,2017,17,49.205812,-122.952118
COLUMBIA ST & E COLUMBIA ST & MCBRIDE BLVD,Casualty,NEW WESTMINSTER,2017,18,49.211082,-122.897643
10TH AVE & 6TH ST & SIXTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,20,49.218965,-122.92762
E ROYAL AVE & MCBRIDE BLVD & ROYAL AVE,Casualty,NEW WESTMINSTER,2017,21,49.212087,-122.898921
ROYAL AVE & SIXTH ST,Casualty,NEW WESTMINSTER,2017,21,49.205702,-122.91092
HOWES ST & HOWES ST OFFRAMP & HOWES ST ONRAMP & HWY 91A & TURNING LANE,Casualty,NEW WESTMINSTER,2017,27,49.188122,-122.94821
10TH AVE & KINGSWAY & TENTH AVE & TWELFTH ST,Casualty,NEW WESTMINSTER,2017,30,49.213429,-122.937862
BOYD ST & HOWES ST & TURNING LANE,Casualty,NEW WESTMINSTER,2017,31,49.190086,-122.948533
E EIGHTH AVE & EIGHTH AVE & MCBRIDE BLVD,Casualty,NEW WESTMINSTER,2017,32,49.2224,-122.911951
10TH AVE & CANADA WAY & EIGHTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2017,44,49.216882,-122.931469
BRAID ST & BRUNETTE AVE,Casualty,NEW WESTMINSTER,2017,63,49.231356,-122.882908
BRUNETTE AVE & BRUNETTE AVE OFFRAMP & BRUNETTE AVE ONRAMP & TRANS-CANADA HWY,Casualty,NEW WESTMINSTER,2017,66,49.234521,-122.878438
10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.210918,-122.942558
10TH AVE & 16TH ST & SIXTEENTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.209873,-122.944452
10TH AVE & 18TH ST & EIGHTEENTH ST & TENTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.207979,-122.947979
10TH AVE & COQUITLAM ST & E TENTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.228961,-122.909052
10TH AVE & E TENTH AVE & LADNER ST,Casualty,NEW WESTMINSTER,2018,1,49.233444,-122.90074
10TH AVE & TENTH AVE & TENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.215438,-122.93419
22ND ST STATION LOOP & SEVENTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.200243,-122.949198
AGNES ST & TENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.201322,-122.916452
ALBERTA ST & DEVOY ST,Casualty,NEW WESTMINSTER,2018,1,49.223754,-122.901363
ALLEN ST & BRUNETTE AVE,Casualty,NEW WESTMINSTER,2018,1,49.226392,-122.888204
ASH ST & FOURTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.208854,-122.919186
ASH ST & QUEENS AVE,Casualty,NEW WESTMINSTER,2018,1,49.205729,-122.915295
AUCKLAND ST & ELEVENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.20157,-122.920712
BEGBIE ST & CARNARVON ST,Casualty,NEW WESTMINSTER,2018,1,49.202713,-122.911418
BEGBIE ST & FRONT ST,Casualty,NEW WESTMINSTER,2018,1,49.201384,-122.909841
BELMONT ST & SIXTH ST,Casualty,NEW WESTMINSTER,2018,1,49.212469,-122.91945
BLACKIE ST & CARNARVON ST,Casualty,NEW WESTMINSTER,2018,1,49.201765,-122.913238
BLACKIE ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2018,1,49.203329,-122.915182
BLACKWOOD ST & CARNARVON ST,Casualty,NEW WESTMINSTER,2018,1,49.205792,-122.905715
BOUNDARY RD & DYKE RD & SOUTH DYKE RD,Casualty,NEW WESTMINSTER,2018,1,49.176201,-122.957321
BOUNDARY RD & EWEN AVE & THOMPSON GATE,Casualty,NEW WESTMINSTER,2018,1,49.181851,-122.957273
BOUNDARY RD & HWY 91 & HWY 91A,Casualty,NEW WESTMINSTER,2018,1,49.177069,-122.95734
BOYD ST & GIFFORD ST,Casualty,NEW WESTMINSTER,2018,1,49.185225,-122.952393
BRAID ST & FADER ST,Casualty,NEW WESTMINSTER,2018,1,49.23158,-122.890146
BRAID ST & GARRETT ST,Casualty,NEW WESTMINSTER,2018,1,49.23156,-122.888849
BRAID ST & KELLY ST,Casualty,NEW WESTMINSTER,2018,1,49.231592,-122.89143
BRAID ST & UNITED BLVD,Casualty,NEW WESTMINSTER,2018,1,49.22888,-122.876841
BRAID ST & WILSON ST,Casualty,NEW WESTMINSTER,2018,1,49.231546,-122.887552
BRUNETTE AVE & TURNING LANE,Casualty,NEW WESTMINSTER,2018,1,49.227688,-122.886806
CARNARVON ST & FOURTH ST,Casualty,NEW WESTMINSTER,2018,1,49.205451,-122.906372
CARNARVON ST & QUAYSIDE DR,Casualty,NEW WESTMINSTER,2018,1,49.200886,-122.914823
CARNARVON ST & TENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.200564,-122.915469
CARTER ST & SALTER ST,Casualty,NEW WESTMINSTER,2018,1,49.184823,-122.94195
COLBY ST & HOLMES ST,Casualty,NEW WESTMINSTER,2018,1,49.23573,-122.894247
COLUMBIA ST & E COLUMBIA ST & E ROYAL AVE & HWY 1A & LEOPOLD PL & MCBRIDE BLVD & ROYAL AVE & HIGHWAY RAMP,Casualty,NEW WESTMINSTER,2018,1,49.211366,-122.900283
CUMBERLAND ST & E COLUMBIA ST,Casualty,NEW WESTMINSTER,2018,1,49.220462,-122.893018
CUMBERLAND ST & RICHMOND ST,Casualty,NEW WESTMINSTER,2018,1,49.220544,-122.898757
CUNNINGHAM ST & FOURTH ST,Casualty,NEW WESTMINSTER,2018,1,49.206591,-122.907812
DUBLIN ST & EIGHTH ST,Casualty,NEW WESTMINSTER,2018,1,49.215439,-122.92952
DUBLIN ST & TWENTIETH ST,Casualty,NEW WESTMINSTER,2018,1,49.2042,-122.950085
E EIGHTH AVE & WINTHROP ST,Casualty,NEW WESTMINSTER,2018,1,49.231118,-122.895558
EDINBURGH ST & TENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.213207,-122.931417
EDINBURGH ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2018,1,49.21124,-122.935064
EIGHTH AVE & FIRST ST,Casualty,NEW WESTMINSTER,2018,1,49.220437,-122.91573
EIGHTH AVE & FOURTH ST,Casualty,NEW WESTMINSTER,2018,1,49.217392,-122.921361
ELEVENTH ST & ST ANDREWS ST,Casualty,NEW WESTMINSTER,2018,1,49.206213,-122.926504
EWEN AVE & HUME ST,Casualty,NEW WESTMINSTER,2018,1,49.182547,-122.955612
EWEN AVE & MCGILLIVRAY PL,Casualty,NEW WESTMINSTER,2018,1,49.188552,-122.941177
EWEN AVE & STANLEY ST,Casualty,NEW WESTMINSTER,2018,1,49.192339,-122.932111
EWEN AVE & WOOD ST,Casualty,NEW WESTMINSTER,2018,1,49.189327,-122.939315
FADER ST & MAJOR ST,Casualty,NEW WESTMINSTER,2018,1,49.229663,-122.890205
FIFTH AVE & SEVENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.210926,-122.920067
FIFTH ST & SEVENTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.215154,-122.920731
FIFTH ST & SIXTH AVE,Casualty,NEW WESTMINSTER,2018,1,49.213826,-122.919101
FIRST ST & OVENS AVE,Casualty,NEW WESTMINSTER,2018,1,49.221173,-122.916626
FOURTH AVE & STEWARDSON WAY,Casualty,NEW WESTMINSTER,2018,1,49.203435,-122.929258
FOURTH ST & QUEENS AVE,Casualty,NEW WESTMINSTER,2018,1,49.208494,-122.910171
FRONT ST & HWY 1A & PATTULLO BRIDGE,Casualty,NEW WESTMINSTER,2018,1,49.208938,-122.89793
FRONT ST & SIXTH ST,Casualty,NEW WESTMINSTER,2018,1,49.202787,-122.907333
GIFFORD ST & SALTER ST,Casualty,NEW WESTMINSTER,2018,1,49.181724,-122.949286
GLOUCESTER ST & SEVENTH ST,Casualty,NEW WESTMINSTER,2018,1,49.205618,-122.913359
GRANVILLE ST & ROYAL AVE,Casualty,NEW WESTMINSTER,2018,1,49.210617,-122.901606
HAMILTON ST & TWELFTH ST,Casualty,NEW WESTMINSTER,2018,1,49.20974,-122.933146
